income_3groups,time,income_mountain_50bracket_shape_for_log
high_income,2028,"2290,10340,18529,28508,41884,59545,80758,105273,129533,151284,165808,171759,174502,189261,240028,347319,529072,818436,1335074,2507701,5391210,12776616,30535779,67203062,127368534,202140850,272991026,322211878,344884323,344979656,331241819,298567850,242089391,171381374,108397709,63173420,33775466,17251461,8589881,4318015,2216371,1213255,680604,371042,178375,71467,25383,10960,5768,3152"
high_income,2029,"1975,9994,18017,27857,40983,58365,79319,103617,127865,149565,164319,170366,172594,185633,233146,335758,510213,784747,1261703,2308563,4898145,11383342,27476173,61216509,118854563,193296400,266677012,320133270,347118902,350457108,338251444,305647098,248926104,177368639,112618724,65776044,35296664,18054480,8994603,4517070,2313802,1261644,708048,387565,188573,76781,27532,11762,6153,3345"
high_income,2030,"1869,9547,17452,27139,40005,57105,77886,102055,126406,148157,163118,169340,171236,182754,227284,326009,495744,763240,1220658,2194411,4591669,10560903,25773854,58352521,116422577,194428763,272958599,330662405,360016487,363752769,350090718,315722497,257650434,184642426,117673134,68886065,37104404,19002416,9468052,4746805,2422862,1313557,736432,404294,198779,81977,29509,12420,6445,3481"
high_income,2031,"1753,9135,16843,26374,38954,55753,76281,100280,124689,146639,162092,168688,170365,180322,221543,315588,478698,735082,1165657,2056912,4239211,9644798,23600680,53843899,109288219,186253404,266310005,327271297,360026969,366544853,354524674,321374232,263953050,190842459,122400875,71963753,38960552,19997413,9973367,4992396,2536654,1365698,764094,420155,208404,86771,31235,12974,6728,3658"
high_income,2032,"579,8697,16128,25567,37854,54335,74605,98439,122944,145189,161301,168529,170369,179375,218189,309136,468548,718910,1132858,1967028,3990704,8966300,21890831,50185875,103277290,179064611,260200635,324021243,359927700,368986954,358551962,326893419,270267504,197263566,127405532,75253233,40931229,21044492,10501377,5249519,2657643,1422868,795622,439077,220150,92941,33745,13905,7226,3943"
high_income,2033,"380,8268,15500,24777,36780,52934,72974,96621,121217,143725,160491,168424,170636,178964,215608,303389,459367,705670,1110708,1909807,3821623,8480273,20566805,47266335,98226063,172750933,254751578,321575179,360972942,372311497,362763651,332250076,276282792,203589830,132498313,78677337,43054118,22204336,11099586,5546504,2804471,1492561,833187,460832,233723,100401,36965,15009,7778,4267"
high_income,2034,"344,7821,14852,23961,35669,51484,71315,94874,119658,142541,160133,168961,171722,179535,214087,298699,450948,691998,1083147,1835702,3614771,7933024,19164763,44267880,93094990,166255760,248774209,317739134,359687256,373102139,364828479,336000459,281532542,209647227,137591483,82223456,45298034,23442011,11746107,5868288,2962326,1567818,874280,484842,248610,108508,40459,16213,8362,4592"
high_income,2035,"0,7381,14134,23144,34549,50043,69624,93053,118097,141623,160711,171747,177718,189522,228922,322583,494105,775613,1249049,2146222,4123818,8636166,19864444,44576027,92507879,165317114,249104488,320527564,364494776,378823175,370466985,342177210,288283560,216602090,143244577,86106891,47731001,24777126,12442919,6214805,3131108,1647655,917473,509856,264018,116882,44089,17499,8981,4944"
high_income,2036,"0,6242,13500,22355,33461,48608,67862,90999,116003,139653,159259,170856,177004,187810,224217,313027,477759,749449,1203286,2055396,3918484,8157568,18655659,42033328,87875970,158951753,242617159,315732229,362064610,378529894,371685846,345446772,293331559,222667778,148564677,89913735,50186658,26154887,13170161,6577782,3311830,1733161,962853,535606,279989,125842,48094,18868,9573,5264"
high_income,2037,"0,5833,13060,21823,32692,47655,67052,90335,115896,140661,162473,177745,190125,211165,265422,390082,625442,1032844,1744419,3046910,5733509,11417758,24385256,51293022,100526280,173844211,257993144,329878139,373965819,388316942,379451083,352364411,300514483,230078482,154833886,94330503,53047533,27787113,14055698,7033172,3547052,1851054,1028423,574173,304472,140448,55737,22511,11541,6425"
high_income,2038,"0,5455,12373,21043,31617,46211,65303,88301,113832,138720,161020,176810,189283,209189,260042,378473,604596,997092,1680883,2922136,5465538,10825769,22998584,48564136,95817810,167559505,251652419,325255403,371643755,388111778,380617933,355105647,305146383,235999960,160345000,98356036,55695632,29290955,14860149,7436709,3747234,1944713,1077785,602066,321771,150301,60261,24130,12231,6818"
high_income,2039,"0,4088,11892,20663,31187,45645,64766,87807,113631,139011,162083,178782,191834,211576,261161,377852,605018,1005611,1706376,2977296,5520436,10767647,22436504,47036031,92624669,162818806,246570926,321459016,369785000,388177738,382066776,358152477,310028695,242012353,166019411,102572909,58461532,30888753,15718874,7869085,3963977,2047880,1131058,632004,340145,160959,65328,26031,13057,7283"
high_income,2040,"0,3692,11313,19874,30190,44252,63042,85729,111424,136911,160252,177508,190793,209698,256294,366996,584839,970361,1643641,2860494,5275470,10250784,21210762,44594099,88254543,156703371,240149969,316661455,367416237,388072180,383442312,360864130,314562810,247814239,171715198,106870783,61314351,32582240,16639280,8334591,4198553,2161336,1187208,663451,359300,172378,70924,28132,13865,7720"
high_income,2041,"0,3445,10744,19091,29194,42861,61307,83643,109197,134782,158388,176186,189667,207733,251329,355971,564380,934501,1580237,2744373,5036223,9756568,20045592,42291722,84152746,150978664,234116859,312078817,364925905,387556412,384332541,362995955,318572108,253294571,177335913,111200628,64214746,34312808,17583827,8816396,4440637,2278541,1245747,696756,379729,184635,77098,30668,15006,8408"
high_income,2042,"0,2168,10074,18306,28208,41515,59617,81640,107087,132788,156673,175053,188774,206099,246840,345745,545312,901756,1523786,2644439,4837424,9351715,19126680,40392684,80628037,145639726,227925043,306752246,361568313,386358507,384835820,365063603,322801287,258897914,183116388,115686998,67229595,36102679,18554293,9308198,4685560,2395408,1303486,729325,399496,196351,82846,32823,15847,8855"
high_income,2043,"0,1880,9562,17563,27270,40223,57920,79639,104879,130622,154707,173652,187686,204525,242952,336487,527477,870348,1468275,2542873,4628939,8915637,18141363,38359027,77006166,140631745,223391378,305810899,365968360,393577239,391237568,370075252,328354751,265036522,189146607,120312081,70355189,38025716,19608654,9851896,4960505,2530377,1368577,765140,420822,209629,89919,35789,17057,9558"
high_income,2044,"0,1731,9061,16822,26332,38935,56247,77676,102719,128512,152804,172317,186709,203195,239644,328480,512410,845203,1427573,2474720,4490637,8616126,17415562,36772111,73990836,136075109,218242436,301600131,363725864,393475571,392639047,372284446,332214635,270379832,194960150,125006546,73572625,40017626,20702589,10419318,5246397,2669489,1435376,801769,442322,222684,96590,38346,17902,9940"
high_income,2045,"0,1303,8742,16423,26040,38646,56095,78128,104274,132115,159720,184608,206393,233540,284364,393060,609769,997664,1669717,2872596,5121111,9548643,18628485,38029407,74825741,136094021,217838502,301874040,365496872,396781767,396874245,376730240,337758513,276811355,201621692,130317145,77208529,42268654,21945043,11070360,5578908,2832866,1515027,845804,468251,238471,105114,42189,19629,10980"
high_income,2046,"0,518,8217,15703,25142,37552,54640,76346,102227,130087,157873,183359,205744,233095,283614,391577,610285,1017264,1784840,3396943,7231415,16075114,34550461,68166137,119002526,186325012,265564814,343015211,396471358,416800262,409487391,385095964,344923816,283730170,208404344,135711020,80901844,44592704,23243220,11755942,5929918,3009522,1601071,892483,495271,255060,114282,46384,21362,11914"
high_income,2047,"0,330,7745,14998,24244,36302,52981,74334,99908,127690,155486,181310,203861,230562,278683,380993,589579,978839,1709227,3229756,6809072,15141518,32696953,65052605,114574339,180682576,259149830,337391340,393168178,415796999,410157428,386719736,348120536,288538275,214168731,140670857,84399661,46841746,24508422,12426867,6269070,3177377,1680669,935266,520002,270467,122806,50184,22782,12638"
high_income,2048,"0,286,7293,14242,23351,35059,51310,72153,97095,124482,151925,177648,199807,225156,270026,365602,562713,932756,1625197,3058551,6399491,14253237,30912669,61988681,110185409,175115203,252863910,331770911,389684670,414557004,410648691,388209291,351184098,293240319,219910554,145703327,87996408,49161394,25810542,13119045,6620355,3351277,1763218,979727,545567,286209,131454,54009,24213,13360"
high_income,2049,"0,0,6284,13868,23117,34971,51687,74061,101433,133206,167715,206116,248778,309568,417799,619339,1005481,1710669,2951691,5283899,10232982,21191661,44297427,87975666,151064960,219751430,291939885,364495688,419925502,442731488,435596950,408362135,367570723,307099633,231762431,154873298,94363349,53281003,28245230,14506559,7376024,3753238,1972845,1092460,607229,322139,151613,64525,29574,16393"
high_income,2050,"0,0,5774,13203,22255,33761,49991,71949,98786,130214,164281,202332,244261,302604,405543,597157,963770,1638036,2826451,5051288,9719624,20118160,42115615,84162935,146421457,215118970,286968665,359822319,417107722,442089118,436573224,410238575,370674702,311803341,237571388,160174158,98218153,55828631,29713907,15304126,7783933,3960542,2072039,1145335,637228,340866,162593,69855,31729,17430"
low_income,1800,"343322,499326,687487,949012,1304953,1832632,2659149,3992245,6209001,9902702,15886943,25128937,38964135,57867078,78761969,97663839,111610870,117278893,110873829,90799074,63625436,40294587,24523419,14795696,8957881,5482863,3408491,2163956,1405274,932183,631397,434170,301655,209979,145679,99876,67442,44668,28959,18395,11454,7018,4251,2549,1510,877,482,178,63,25"
low_income,1801,"345733,502476,691770,954791,1312904,1844002,2675735,4017531,6248361,9966050,15987967,25291648,39218213,58215664,79168031,98081624,111992943,117584921,111079719,90924401,63701083,40343611,24555541,14817550,8972553,5492739,3415211,2168601,1408526,934461,633014,435305,302451,210519,146048,100115,67596,44772,29024,18434,11478,7033,4256,2554,1513,878,482,176,63,25"
low_income,1802,"347903,505259,695502,959742,1319725,1853739,2689994,4039575,6283304,10023841,16083099,25450255,39476333,58587409,79633357,98615776,112550497,118042076,111305232,90918538,63619753,40291723,24534779,14814714,8976465,5497987,3420183,2172966,1412001,937157,635055,436801,303543,211304,146599,100502,67861,44951,29141,18508,11526,7062,4271,2565,1518,881,485,174,64,25"
low_income,1803,"349885,507919,699125,964774,1326734,1863876,2704919,4062319,6318525,10080648,16174063,25594949,39705088,58923798,80078539,99163066,113146242,118538614,111560898,90930459,63545951,40241850,24513792,14810653,8978919,5501902,3424059,2176495,1414861,939402,636783,438072,304480,211978,147074,100837,68092,45097,29233,18571,11567,7084,4287,2569,1524,885,486,177,64,25"
low_income,1804,"352399,511181,703404,970557,1334596,1875099,2721356,4087618,6358440,10145918,16279419,25766478,39978776,59313737,80564581,99706342,113684173,118958566,111768069,90938417,63484905,40201364,24496864,14807754,8981323,5505623,3427648,2179724,1417462,941414,638306,439169,305283,212564,147492,101131,68295,45243,29332,18637,11610,7112,4304,2584,1528,888,486,176,65,25"
low_income,1805,"354738,514217,707594,976291,1342579,1886609,2738259,4113618,6399215,10212163,16385949,25938954,40251849,59700430,81046935,100259350,114254717,119415699,111988750,90930123,63399999,40147018,24474592,14803964,8984753,5510603,3432483,2184030,1420924,944103,640351,440673,306384,213354,148032,101512,68542,45402,29437,18702,11648,7137,4320,2590,1532,888,487,176,66,26"
low_income,1806,"357254,517477,712014,982304,1350933,1898641,2755909,4140791,6442449,10284604,16504912,26131870,40549171,60107870,81537165,100800526,114801522,119851722,112201090,90921990,63318058,40094962,24453389,14800371,8987994,5515342,3437080,2188103,1424205,946650,642293,442082,307426,214089,148550,101863,68783,45562,29539,18763,11697,7158,4334,2595,1541,889,489,174,66,26"
low_income,1807,"359759,520725,716447,988514,1359656,1911599,2775492,4171635,6491430,10363800,16627153,26321009,40843249,60525544,82051461,101368843,115357111,120247601,112374589,90911229,63253657,40049135,24436278,14799876,8993635,5522051,3442621,2192328,1427143,948690,643760,443138,308202,214660,148953,102147,68982,45693,29624,18817,11727,7182,4345,2604,1547,891,489,175,66,26"
low_income,1808,"363351,525538,722912,997080,1371149,1927481,2797837,4204228,6540036,10438010,16739312,26498802,41131807,60951202,82593575,101967600,115920401,120657011,112559677,90902173,63177746,39997685,24412297,14792436,8993248,5523985,3445134,2194902,1429380,950528,645225,444244,309024,215266,149383,102454,69178,45828,29713,18872,11759,7209,4360,2611,1550,893,491,176,67,26"
low_income,1809,"365953,528935,727679,1003661,1380430,1941210,2818607,4236673,6591665,10520828,16867123,26698765,41445005,61398157,83140626,102556771,116491065,121090437,112759742,90876663,63074089,39926824,24377438,14779585,8990350,5524701,3447071,2197209,1431489,952289,646636,445305,309819,215825,149763,102716,69354,45941,29786,18919,11787,7220,4371,2618,1553,895,489,174,67,26"
low_income,1810,"369950,534449,734963,1013806,1394588,1961734,2848838,4282368,6662109,10630621,17034236,26956742,41838997,61945189,83788059,103242559,117177228,121661362,113091880,90953587,63041769,39901193,24369166,14781451,8995726,5529963,3451571,2200987,1434387,954456,648225,446426,310600,216357,150107,102934,69484,46020,29829,18939,11802,7229,4376,2624,1555,898,488,172,68,26"
low_income,1811,"373583,539459,741666,1022998,1407449,1980326,2876269,4324028,6726795,10732433,17190828,27200811,42220607,62500055,84487693,103994999,117877886,122183474,113378416,91025642,63023977,39889701,24371191,14790537,9005742,5538336,3458067,2206105,1438206,957311,650336,447945,311679,217123,150630,103284,69715,46170,29926,18998,11839,7247,4389,2627,1561,902,488,171,70,26"
low_income,1812,"376614,543628,747349,1030850,1418207,1995760,2899069,4358904,6781982,10821666,17333863,27434819,42595304,63055315,85205858,104811555,118687186,122829909,113768119,91151137,63032441,39894830,24385341,14807929,9021346,5550458,3467108,2212951,1443266,961032,653066,449903,313099,218137,151339,103775,70046,46387,30069,19088,11896,7290,4413,2646,1564,907,491,170,69,25"
low_income,1813,"379820,547921,753213,1038849,1429136,2011384,2922012,4393792,6836610,10908099,17466134,27638686,42910165,63502987,85770939,105512686,119509802,123635826,114342279,91455867,63197871,40008507,24465906,14864275,9059470,5575752,3484021,2224450,1451160,966525,656923,452625,315029,219502,152293,104439,70502,46690,30266,19217,11976,7338,4446,2665,1581,914,494,171,70,26"
low_income,1814,"383703,553103,760227,1048420,1442370,2030350,2949952,4436178,6902591,11011312,17622583,27878444,43274970,64005580,86377544,106237958,120354586,124462870,114912454,91714872,63310122,40082066,24519766,14904119,9087703,5595308,3497540,2233979,1457898,971327,660363,455059,316773,220736,153163,105039,70904,46959,30439,19333,12045,7382,4470,2683,1590,923,499,174,71,27"
low_income,1815,"388600,559988,770297,1063533,1465830,2067377,3009540,4529122,7048361,11218159,17876353,28173463,43636533,64488697,87001671,106993951,121159525,125164070,115366015,91921342,63404294,40148556,24571088,14942563,9114892,5614080,3510405,2242971,1464164,975769,663526,457304,318395,221905,153991,105625,71315,47237,30631,19453,12122,7426,4500,2703,1599,928,503,174,72,27"
low_income,1816,"389810,561185,770349,1061054,1457786,2050296,2977355,4477786,6970392,11127960,17827910,28245649,43922237,64999918,87743951,107944834,122180997,126106019,116075071,92353367,63664392,40315273,24673464,15002559,9148908,5632564,3520371,2248365,1467118,977331,664359,457667,318556,221989,154072,105721,71412,47347,30728,19539,12199,7491,4547,2733,1623,941,512,180,74,28"
low_income,1817,"387964,548328,749858,1032690,1421621,2008116,2931861,4435148,6944022,11145446,17922520,28451260,44278584,65523762,88381870,108716660,123078912,126981332,116764808,92762625,63963746,40563649,24831971,15093186,9198550,5658410,3532922,2254649,1470251,978860,665288,458151,318821,222155,154187,105855,71565,47503,30881,19679,12312,7580,4610,2781,1655,962,524,191,81,31"
